"","Studentnummer","hbo_vooropleiding"
"6526",5507639,"nee"
"6527",5611983,"ja"
"6528",5854414,"nee"
"6529",5165956,"nee"
"6530",5951529,"nee"
"6531",5500790,"nee"
"6532",5876415,"nee"
"6533",5350886,"nee"
"6534",5266560,"nee"
"6535",5012788,"nee"
"6536",5005955,"nee"
"6537",5908868,"nee"
"6538",5551415,"nee"
"6539",5166736,"nee"
"6540",5954425,"nee"
"6541",5149719,"ja"
"6542",5633216,"ja"
"6543",5438941,"ja"
"6544",5917213,"nee"
"6545",5388340,"ja"
"6546",5271325,"nee"
"6547",5053471,"nee"
"6548",5587138,"nee"
"6549",5391730,"ja"
"6550",5153146,"nee"
"6551",5465194,"nee"
"6552",5934570,"nee"
"6553",5292470,"nee"
"6554",5593792,"nee"
"6555",5623471,"ja"
"6556",5384391,"nee"
"6557",5099498,"nee"
"6558",5754431,"nee"
"6559",5534915,"ja"
"6560",5914202,"nee"
"6561",5616497,"nee"
"6562",5626589,"nee"
"6563",5378600,"ja"
"6564",5900176,"nee"
"6565",5683092,"nee"
"6566",5556632,"nee"
"6567",5529249,"nee"
"6568",5911238,"nee"
"6569",5451276,"nee"
"6570",5094047,"nee"
"6571",5152624,"nee"
"6572",5338284,"nee"
"6573",5125598,"nee"
"6574",5585678,"nee"
"6575",5653589,"nee"
"6576",5606145,"nee"
"6577",5108750,"nee"
"6578",5204405,"nee"
"6579",5364639,"ja"
"6580",5752808,"nee"
"6581",5483324,"nee"
"6582",5917164,"nee"
"6583",5517283,"nee"
"6584",5825493,"nee"
"6585",5960960,"nee"
"6586",5796087,"nee"
"6587",5178873,"ja"
"6588",5091707,"ja"
"6589",5549106,"nee"
"6590",5296155,"nee"
"6591",5130264,"nee"
"6592",5965473,"ja"
"6593",5012050,"nee"
"6594",5963582,"nee"
"6595",5377539,"nee"
"6596",5801227,"nee"
"6597",5660488,"nee"
"6598",5895075,"nee"
"6599",5548180,"nee"
"6600",5200900,"nee"
"6601",5291471,"nee"
"6602",5493508,"nee"
"6603",5615441,"nee"
"6604",5993402,"nee"
"6605",5371345,"nee"
"6606",5039839,"ja"
"6607",5723486,"ja"
"6608",5065749,"nee"
"6609",5618035,"nee"
"6610",5492813,"ja"
"6611",5620606,"nee"
"6612",5216784,"nee"
"6613",5658554,"nee"
"6614",5667087,"nee"
"6615",5466963,"nee"
"6616",5003700,"nee"
"6617",5252160,"nee"
"6618",5243927,"nee"
"6619",5858825,"nee"
"6620",5831466,"nee"
"6621",5041980,"nee"
"6622",5480552,"nee"
"6623",5910276,"nee"
"6624",5659093,"nee"
"6625",5114806,"nee"
"6626",5157660,"nee"
"6627",5861058,"ja"
"6628",5111035,"nee"
"6629",5612652,"nee"
"6630",5309215,"nee"
"6631",5643057,"nee"
"6632",5808478,"nee"
"6633",5402984,"nee"
"6634",5400747,"nee"
"6635",5275257,"nee"
"6636",5485528,"nee"
"6637",5635527,"nee"
"6638",5123618,"ja"
"6639",5497836,"nee"
"6640",5085318,"nee"
"6641",5289661,"nee"
"6642",5324217,"nee"
"6643",5309105,"ja"
"6644",5182531,"nee"
"6645",5377187,"nee"
"6646",5689917,"nee"
"6647",5232813,"ja"
"6648",5420784,"nee"
"6649",5478858,"nee"
"6650",5713254,"nee"
"6651",5747322,"nee"
"6652",5318019,"nee"
"6653",5708828,"nee"
"6654",5380522,"nee"
"6655",5744647,"nee"
"6656",5961602,"nee"
"6657",5443625,"ja"
"6658",5690287,"nee"
"6659",5349246,"nee"
"6660",5895738,"nee"
"6661",5504381,"ja"
"6662",5063779,"nee"
"6663",5804830,"nee"
"6664",5221548,"nee"
"6665",5656543,"nee"
"6666",5044970,"nee"
"6667",5395251,"ja"
"6668",5939879,"nee"
"6669",5711669,"nee"
"6670",5133232,"ja"
"6671",5461496,"ja"
"6672",5295300,"nee"
"6673",5692260,"nee"
"6674",5051432,"nee"
"6675",5182951,"nee"
"6676",5814510,"nee"
"6677",5052717,"nee"
"6678",5788313,"ja"
"6679",5082764,"nee"
"6680",5425231,"ja"
"6681",5201415,"nee"
"6682",5983002,"nee"
"6683",5704360,"nee"
"6684",5254013,"nee"
"6685",5596623,"ja"
"6686",5626659,"nee"
"6687",5011999,"nee"
"6688",5021448,"nee"
"6689",5561112,"nee"
"6690",5766977,"nee"
"6691",5613463,"nee"
"6692",5790282,"nee"
"6693",5760149,"nee"
"6694",5005221,"nee"
"6695",5424697,"nee"
"6696",5237727,"nee"
"6697",5924372,"nee"
"6698",5387860,"nee"
"6699",5051400,"nee"
"6700",5544847,"nee"
"6701",5873613,"nee"
"6702",5820637,"ja"
"6703",5455288,"nee"
"6704",5374201,"nee"
"6705",5706393,"nee"
"6706",5652800,"nee"
"6707",5071305,"nee"
"6708",5260744,"nee"
"6709",5787466,"ja"
"6710",5791636,"ja"
"6711",5260745,"nee"
"6712",5099487,"nee"
"6713",5775145,"nee"
"6714",5084051,"nee"
"6715",5815337,"nee"
"6716",5412203,"ja"
"6717",5783925,"nee"
"6718",5068258,"nee"
"6719",5187553,"nee"
"6720",5852536,"nee"
"6721",5416915,"nee"
"6722",5255964,"nee"
"6723",5339023,"nee"
"6724",5575051,"ja"
"6725",5202917,"ja"
"6726",5070480,"nee"
"6727",5912830,"nee"
"6728",5569767,"ja"
"6729",5192753,"ja"
"6730",5402860,"nee"
"6731",5628563,"nee"
"6732",5956973,"nee"
"6733",5714308,"nee"
"6734",5008944,"nee"
"6735",5761903,"ja"
"6736",5911523,"nee"
"6737",5571675,"nee"
"6738",5724236,"nee"
"6739",5999883,"nee"
"6740",5879328,"ja"
"6741",5810436,"nee"
"6742",5083223,"nee"
"6743",5157831,"nee"
"6744",5441652,"ja"
"6745",5991593,"nee"
"6746",5855584,"nee"
"6747",5544819,"nee"
"6748",5562759,"ja"
"6749",5151254,"ja"
"6750",5091034,"nee"
"6751",5076834,"nee"
"6752",5497634,"nee"
"6753",5715332,"nee"
"6754",5504909,"nee"
"6755",5525334,"nee"
"6756",5763405,"ja"
"6757",5997495,"nee"
"6758",5691509,"nee"
"6759",5525474,"nee"
"6760",5900724,"nee"
"6761",5545177,"nee"
"6762",5983081,"nee"
"6763",5191881,"nee"
"6764",5963913,"nee"
"6765",5820260,"ja"
"6766",5359982,"nee"
"6767",5646052,"nee"
"6768",5896313,"nee"
"6769",5365531,"nee"
"6770",5116769,"nee"
"6771",5568830,"nee"
"6772",5756636,"nee"
"6773",5568575,"nee"
"6774",5792365,"nee"
"6775",5092085,"nee"
"6776",5734833,"nee"
"6777",5781002,"nee"
"6778",5838864,"nee"
"6779",5840582,"nee"
"6780",5298523,"ja"
"6781",5564887,"nee"
"6782",5343660,"nee"
"6783",5017343,"ja"
"6784",5314643,"nee"
"6785",5955855,"nee"
"6786",5670767,"nee"
"6787",5392482,"nee"
"6788",5321802,"nee"
"6789",5663655,"nee"
"6790",5043313,"nee"
"6791",5248274,"nee"
"6792",5171272,"nee"
"6793",5014861,"nee"
"6794",5932288,"nee"
"6795",5054852,"nee"
"6796",5969025,"nee"
"6797",5279772,"nee"
"6798",5955271,"nee"
"6799",5439363,"nee"
"6800",5988995,"ja"
"6801",5469338,"nee"
"6802",5640014,"nee"
"6803",5094638,"nee"
"6804",5205946,"nee"
"6805",5910144,"nee"
"6806",5634232,"nee"
"6807",5444385,"nee"
"6808",5655682,"nee"
"6809",5241239,"nee"
"6810",5365483,"nee"
"6811",5950670,"nee"
"6812",5127317,"nee"
"6813",5967798,"ja"
"6814",5173090,"nee"
"6815",5340043,"ja"
"6816",5364189,"nee"
"6817",5762788,"nee"
"6818",5166927,"nee"
"6819",5683855,"nee"
"6820",5849394,"nee"
"6821",5003853,"nee"
"6822",5052179,"ja"
"6823",5324926,"ja"
"6824",5718467,"nee"
"6825",5948015,"nee"
"6826",5563639,"nee"
"6827",5786024,"ja"
"6828",5978892,"nee"
"6829",5741064,"ja"
"6830",5638312,"nee"
"6831",5154584,"nee"
"6832",5756276,"nee"
"6833",5675798,"nee"
"6834",5663687,"nee"
"6835",5621290,"nee"
"6836",5840347,"nee"
"6837",5016408,"nee"
"6838",5070329,"nee"
"6839",5869204,"nee"
"6840",5377988,"nee"
"6841",5007004,"nee"
"6842",5012758,"nee"
"6843",5709882,"ja"
"6844",5570454,"nee"
"6845",5173903,"nee"
"6846",5142578,"nee"
"6847",5053955,"nee"
"6848",5741643,"nee"
"6849",5623454,"nee"
"6850",5120487,"nee"
"6851",5697953,"nee"
"6852",5748636,"nee"
"6853",5424790,"nee"
"6854",5428944,"nee"
"6855",5609201,"nee"
"6856",5142127,"nee"
"6857",5365691,"nee"
"6858",5599337,"nee"
"6859",5761468,"nee"
"6860",5355964,"nee"
"6861",5583407,"ja"
"6862",5938276,"nee"
"6863",5029982,"ja"
"6864",5200100,"nee"
"6865",5722841,"ja"
"6866",5669735,"nee"
"6867",5264812,"nee"
"6868",5106751,"nee"
"6869",5333209,"nee"
"6870",5035969,"nee"
"6871",5748349,"nee"
"6872",5624068,"ja"
"6873",5535200,"nee"
"6874",5639398,"nee"
"6875",5706664,"nee"
"6876",5908025,"ja"
"6877",5921417,"nee"
"6878",5270942,"ja"
"6879",5284549,"nee"
"6880",5706695,"nee"
"6881",5562396,"nee"
"6882",5558969,"ja"
"6883",5341537,"nee"
"6884",5363568,"ja"
"6885",5767605,"nee"
"6886",5440396,"nee"
"6887",5832259,"nee"
"6888",5251873,"ja"
"6889",5896758,"ja"
"6890",5210463,"nee"
"6891",5010944,"ja"
"6892",5695009,"nee"
"6893",5162102,"ja"
"6894",5995374,"nee"
"6895",5800328,"ja"
"6896",5200243,"nee"
"6897",5498074,"nee"
"6898",5607323,"ja"
"6899",5961189,"nee"
"6900",5991547,"nee"
"6901",5597798,"nee"
"6902",5541301,"nee"
"6903",5770633,"nee"
"6904",5372490,"ja"
"6905",5203808,"nee"
"6906",5644558,"nee"
"6907",5652142,"nee"
"6908",5709942,"nee"
"6909",5985046,"nee"
"6910",5869934,"nee"
"6911",5894484,"ja"
"6912",5811444,"ja"
"6913",5920683,"nee"
"6914",5040876,"ja"
"6915",5844565,"nee"
"6916",5521278,"nee"
"6917",5473136,"nee"
"6918",5799008,"ja"
"6919",5174620,"nee"
"6920",5957301,"nee"
"6921",5992342,"nee"
"6922",5558529,"nee"
"6923",5659516,"ja"
"6924",5353775,"nee"
"6925",5376327,"ja"
"6926",5463322,"ja"
"6927",5972436,"nee"
"6928",5153173,"nee"
"6929",5902179,"nee"
"6930",5081433,"nee"
"6931",5066915,"nee"
"6932",5913920,"nee"
"6933",5470525,"nee"
"6934",5556427,"nee"
"6935",5846394,"ja"
"6936",5182842,"nee"
"6937",5705447,"nee"
"6938",5966431,"nee"
"6939",5033493,"nee"
"6940",5390221,"ja"
"6941",5087290,"nee"
"6942",5637410,"nee"
"6943",5805554,"nee"
"6944",5360103,"nee"
"6945",5837781,"nee"
"6946",5580663,"ja"
"6947",5005226,"nee"
"6948",5441579,"nee"
"6949",5607175,"nee"
"6950",5632952,"nee"
"6951",5081049,"ja"
"6952",5609252,"nee"
"6953",5948016,"nee"
"6954",5972804,"nee"
"6955",5652392,"nee"
"6956",5037723,"nee"
"6957",5378110,"nee"
"6958",5500298,"ja"
"6959",5523123,"ja"
"6960",5659842,"nee"
"6961",5599225,"nee"
"6962",5608556,"nee"
"6963",5207172,"nee"
"6964",5761508,"nee"
"6965",5964648,"ja"
"6966",5078650,"nee"
"6967",5301652,"ja"
"6968",5337753,"nee"
"6969",5101337,"nee"
"6970",5160392,"nee"
"6971",5949934,"nee"
"6972",5483314,"nee"
"6973",5155051,"nee"
"6974",5403164,"nee"
"6975",5574196,"nee"
"6976",5264340,"nee"
"6977",5046711,"nee"
"6978",5505639,"nee"
"6979",5569253,"nee"
"6980",5531733,"nee"
"6981",5129422,"nee"
"6982",5307793,"nee"
"6983",5321098,"nee"
"6984",5098334,"nee"
"6985",5375327,"nee"
"6986",5808769,"nee"
"6987",5781176,"nee"
"6988",5947759,"nee"
"6989",5215028,"nee"
"6990",5463109,"nee"
"6991",5693756,"ja"
"6992",5927870,"ja"
"6993",5217163,"nee"
"6994",5452613,"nee"
"6995",5067925,"nee"
"6996",5738200,"nee"
"6997",5638701,"nee"
"6998",5563478,"nee"
"6999",5047905,"nee"
"7000",5600920,"nee"
"7001",5005601,"ja"
"7002",5020266,"nee"
"7003",5496220,"nee"
"7004",5782235,"nee"
"7005",5984258,"nee"
"7006",5594388,"nee"
"7007",5250912,"nee"
"7008",5320204,"ja"
"7009",5694942,"nee"
"7010",5781577,"nee"
"7011",5081088,"nee"
"7012",5074751,"nee"
"7013",5269951,"nee"
"7014",5411558,"nee"
"7015",5790765,"nee"
"7016",5350761,"nee"
"7017",5600458,"nee"
"7018",5595712,"nee"
"7019",5438048,"ja"
"7020",5273968,"nee"
"7021",5093082,"nee"
"7022",5236348,"ja"
"7023",5587610,"nee"
"7024",5803766,"nee"
"7025",5334074,"nee"
"7026",5055337,"nee"
"7027",5195724,"nee"
"7028",5113354,"nee"
"7029",5010154,"nee"
"7030",5619850,"ja"
"7031",5676094,"nee"
"7032",5000688,"nee"
"7033",5372606,"nee"
"7034",5559839,"ja"
"7035",5183656,"nee"
"7036",5334075,"nee"
"7037",5209841,"ja"
"7038",5409266,"nee"
"7039",5190052,"nee"
"7040",5534371,"nee"
"7041",5882081,"nee"
"7042",5803483,"ja"
"7043",5996956,"nee"
"7044",5490602,"nee"
"7045",5130288,"ja"
"7046",5060948,"nee"
"7047",5779630,"nee"
"7048",5327732,"ja"
"7049",5574675,"nee"
"7050",5617384,"nee"
"7051",5960901,"nee"
"7052",5113113,"nee"
"7053",5222382,"ja"
"7054",5106745,"nee"
"7055",5936962,"ja"
"7056",5182594,"ja"
"7057",5345218,"ja"
"7058",5724620,"nee"
"7059",5462817,"ja"
"7060",5164244,"ja"
"7061",5743388,"nee"
"7062",5814326,"nee"
"7063",5599821,"ja"
"7064",5778838,"nee"
"7065",5976365,"ja"
"7066",5792330,"nee"
"7067",5853915,"nee"
"7068",5825498,"nee"
"7069",5637704,"nee"
"7070",5184528,"ja"
"7071",5310278,"nee"
"7072",5258075,"nee"
"7073",5924506,"nee"
"7074",5825083,"nee"
"7075",5378312,"nee"
"7076",5175472,"nee"
"7077",5666610,"nee"
"7078",5352271,"nee"
"7079",5504914,"nee"
"7080",5753410,"nee"
"7081",5885602,"ja"
"7082",5387571,"nee"
"7083",5096002,"nee"
"7084",5323018,"nee"
"7085",5672698,"nee"
"7086",5137385,"nee"
"7087",5701665,"nee"
"7088",5291322,"nee"
"7089",5707531,"nee"
"7090",5601016,"nee"
"7091",5611492,"nee"
"7092",5791649,"ja"
"7093",5295088,"nee"
"7094",5276599,"nee"
"7095",5965953,"nee"
"7096",5094657,"ja"
"7097",5137524,"nee"
"7098",5376713,"nee"
"7099",5211589,"nee"
"7100",5867945,"ja"
"7101",5505466,"nee"
"7102",5622984,"nee"
"7103",5749544,"ja"
"7104",5431102,"nee"
"7105",5441560,"nee"
"7106",5970620,"ja"
"7107",5223915,"nee"
"7108",5485662,"nee"
"7109",5351414,"nee"
"7110",5309271,"nee"
"7111",5900794,"ja"
"7112",5160674,"ja"
"7113",5625606,"ja"
"7114",5105313,"nee"
"7115",5205555,"nee"
"7116",5708938,"nee"
"7117",5305514,"nee"
"7118",5497915,"nee"
"7119",5216524,"nee"
"7120",5244963,"nee"
"7121",5588580,"nee"
"7122",5572119,"ja"
"7123",5111761,"nee"
"7124",5864877,"nee"
"7125",5547987,"nee"
"7126",5652430,"nee"
"7127",5836882,"nee"
"7128",5783718,"nee"
"7129",5080188,"nee"
"7130",5593968,"nee"
"7131",5647253,"nee"
"7132",5481361,"nee"
"7133",5761952,"nee"
"7134",5643731,"ja"
"7135",5399916,"ja"
"7136",5290303,"ja"
"7137",5616890,"nee"
"7138",5835242,"nee"
"7139",5064393,"nee"
"7140",5176116,"nee"
"7141",5730908,"nee"
"7142",5614574,"nee"
"7143",5464279,"nee"
"7144",5037150,"nee"
"7145",5971562,"nee"
"7146",5123142,"nee"
"7147",5350480,"nee"
"7148",5926897,"nee"
"7149",5531982,"ja"
"7150",5777692,"nee"
"7151",5017353,"nee"
"7152",5604615,"nee"
"7153",5176611,"nee"
"7154",5225595,"nee"
"7155",5798581,"nee"
"7156",5988478,"nee"
"7157",5596236,"nee"
"7158",5932414,"nee"
"7159",5397937,"nee"
"7160",5175443,"nee"
"7161",5384179,"nee"
"7162",5976209,"nee"
"7163",5877010,"nee"
"7164",5236796,"nee"
"7165",5003810,"nee"
"7166",5829047,"nee"
"7167",5555977,"nee"
"7168",5170820,"nee"
"7169",5441908,"nee"
"7170",5909012,"nee"
"7171",5187249,"nee"
"7172",5420282,"nee"
"7173",5366655,"ja"
"7174",5034131,"nee"
"7175",5804898,"nee"
"7176",5612298,"nee"
"7177",5695647,"ja"
"7178",5441790,"nee"
"7179",5056895,"nee"
"7180",5901382,"ja"
"7181",5333172,"nee"
"7182",5550821,"nee"
"7183",5028746,"ja"
"7184",5333433,"nee"
"7185",5639155,"nee"
"7186",5390236,"nee"
"7187",5824027,"nee"
"7188",5936674,"nee"
"7189",5095919,"nee"
"7190",5060563,"nee"
"7191",5067009,"nee"
"7192",5142431,"nee"
"7193",5881478,"nee"
"7194",5634112,"ja"
"7195",5043556,"nee"
"7196",5566391,"nee"
"7197",5388841,"nee"
"7198",5566606,"ja"
"7199",5777401,"nee"
"7200",5092502,"nee"
"7201",5885241,"nee"
"7202",5178079,"nee"
"7203",5219328,"nee"
"7204",5947684,"nee"
"7205",5193354,"nee"
"7206",5842650,"nee"
"7207",5580171,"nee"
"7208",5305177,"nee"
"7209",5447177,"nee"
"7210",5189751,"nee"
"7211",5555702,"nee"
"7212",5374764,"ja"
"7213",5798900,"nee"
"7214",5573626,"nee"
"7215",5371072,"nee"
"7216",5821779,"nee"
"7217",5943141,"nee"
"7218",5468905,"ja"
"7219",5096989,"nee"
"7220",5229877,"nee"
"7221",5943089,"nee"
"7222",5365125,"ja"
"7223",5559707,"nee"
"7224",5540054,"ja"
"7225",5727255,"ja"
"7226",5935110,"nee"
"7227",5750584,"nee"
"7228",5606863,"nee"
"7229",5025383,"ja"
"7230",5116007,"nee"
"7231",5327117,"nee"
"7232",5132868,"nee"
"7233",5762991,"nee"
"7234",5526829,"ja"
"7235",5562741,"nee"
"7236",5864324,"nee"
"7237",5622606,"nee"
"7238",5528138,"nee"
"7239",5292209,"nee"
"7240",5752001,"nee"
"7241",5612766,"nee"
"7242",5499507,"nee"
"7243",5437043,"nee"
"7244",5708007,"nee"
"7245",5933986,"nee"
"7246",5611154,"nee"
"7247",5164273,"nee"
"7248",5672020,"nee"
"7249",5144063,"nee"
"7250",5785735,"nee"
"7251",5899813,"nee"
"7252",5652355,"nee"
"7253",5076696,"nee"
"7254",5710054,"nee"
"7255",5680618,"nee"
"7256",5621376,"nee"
"7257",5718809,"nee"
"7258",5849732,"nee"
"7259",5511546,"nee"
"7260",5225285,"nee"
"7261",5271219,"nee"
"7262",5102444,"nee"
"7263",5675659,"nee"
"7264",5692111,"nee"
"7265",5436881,"nee"
"7266",5629920,"nee"
"7267",5522610,"nee"
"7268",5615964,"nee"
"7269",5109072,"nee"
"7270",5224842,"nee"
"7271",5677708,"nee"
"7272",5010341,"nee"
"7273",5057690,"nee"
"7274",5094251,"nee"
"7275",5358155,"nee"
"7276",5302140,"ja"
"7277",5617279,"nee"
"7278",5224060,"nee"
"7279",5380593,"nee"
"7280",5132506,"nee"
"7281",5966670,"nee"
"7282",5482610,"nee"
"7283",5347809,"nee"
"7284",5087562,"nee"
"7285",5648622,"nee"
"7286",5855941,"nee"
"7287",5369613,"nee"
"7288",5888255,"ja"
"7289",5785506,"nee"
"7290",5657145,"nee"
"7291",5780347,"nee"
"7292",5731696,"nee"
"7293",5996252,"nee"
"7294",5760301,"nee"
"7295",5215448,"nee"
"7296",5363390,"nee"
"7297",5389303,"nee"
"7298",5998540,"nee"
"7299",5581065,"nee"
"7300",5860011,"nee"
"7301",5523894,"nee"
"7302",5758122,"nee"
"7303",5182758,"nee"
"7304",5199248,"nee"
"7305",5573316,"ja"
"7306",5864611,"nee"
"7307",5391755,"ja"
"7308",5379259,"nee"
"7309",5825857,"nee"
"7310",5857111,"nee"
"7311",5545278,"nee"
"7312",5047058,"nee"
"7313",5158721,"nee"
"7314",5180893,"nee"
"7315",5659422,"nee"
"7316",5608256,"nee"
"7317",5402022,"nee"
"7318",5197162,"nee"
"7319",5110415,"nee"
"7320",5253766,"nee"
"7321",5401197,"nee"
"7322",5578099,"nee"
"7323",5808079,"nee"
"7324",5605647,"ja"
"7325",5874463,"nee"
"7326",5624309,"nee"
"7327",5071043,"nee"
"7328",5909789,"ja"
"7329",5948399,"nee"
"7330",5397192,"nee"
"7331",5582618,"nee"
"7332",5224853,"nee"
"7333",5596554,"nee"
"7334",5951944,"nee"
"7335",5130611,"ja"
"7336",5647601,"nee"
"7337",5407262,"ja"
"7338",5685016,"nee"
"7339",5490477,"nee"
"7340",5955162,"nee"
"7341",5484778,"nee"
"7342",5437358,"nee"
"7343",5880558,"nee"
"7344",5837576,"nee"
"7345",5894658,"nee"
"7346",5222972,"nee"
"7347",5640619,"nee"
"7348",5333848,"nee"
